Obra	id	tamanho	autor	genero	aspetu	compl	oracoes	rels	passiva	imperfeito	perfeito	ppc	progressiva	maisperfeito	conjuntivo	proprios	pontu	travessao	neg	pessfem	primpess	virg	interr	excl	coords	adjs	sexo	cor	naocor	roupa	corpo	familia	dor	saude	saudegen	medicina	doenca	progressao	remedio	psico	causasaude	acessoriosaude	dizer	relato	direto	indireto	emocoes	admirar	alivio	amor	ausencia	coragem	cor.humana	desejo	desespero	esperanca	familia.dinamica	familia.lacos	feliz	furia	gen	grato	humildade	infeliz	ingrato	insatisfeito	inveja	medo	odio	orgulho	outra	pena	pred.aparencia	pred.carater	pred.emo	pred.outro	pred.social	satisfeito	saudade	saude.psico	saude.remedio	surpresa	vergonha	Acessório	Amarelo	Ausência	Azul	Blusão	Branco	Braço	Cabeça	Cabelo	Calças	CalçasCurtas	Camisola	CasacoCerimónia	CasacoCurtoHomem	CasacoCurtoMulher	CasacoImpermeável	CasacoMalha	CasacoMulher	CasacoQuenteInverno	Castanho	Chapéu	Cinzento	ConjuntoMulher	CorNãoEspecificada	CorpoNãoEspecificada	Creme	Dourado	ElementosRoupa	FatoHomem	Interno	Jaqueta	Jeans	Laranja	Materiais	Meias	Múltipla	mulher	Osso	OutrasCores	OutrasRoupas	Pele	Perna	Prateado	Preto	Rosa	RoupaDormir	RoupaInterior	RoupaNãoEspecificada	RoupaProfissional	Roxo	Saia	Sangue	Sapatos	Sexual	Tronco	unissexo	Verde	Vermelho	Vestido	corpus	data	escola	escola2	numfrases
Os_miseráveis_da_aristocracia	728	160902	PerVar	Prosa:romance	468	1926	17332	3661	590	3122	5950	91	65	435	1760	6020	27454	2643	1684	781	6441	15583	937	1126	4606	7165	masc	65	17	320	881	1386	1	163	3	20	132	5	3	0	0	0	3333	415	29	366	3916	80	76	1968	4	84	26	1284	124	558	0	32	652	210	208	192	450	1166	10	56	8	284	88	178	86	134	0	26	202	0	18	274	28	16	6	242	338	41	0	0	0	0	13	259	325	8	17	0	0	5	0	0	0	0	0	0	0	0	0	0	5	26	0	8	6	0	1	0	0	0	10	9	2	1	0	1	2	2	59	0	19	0	0	0	114	4	2	4	0	11	0	44	0	6	5	45	NOBRE	1864	desc	desc	6271
Os_novelos_da_tia_Filomela	264	22755	JulDin	Prosa:novela	60	239	2390	523	41	617	684	7	5	119	214	384	3619	607	261	117	1272	1527	175	169	677	1309	masc	56	5	36	178	173	0	28	0	13	9	4	0	0	2	0	394	104	74	36	503	10	26	88	6	20	8	148	28	78	0	6	92	44	62	16	44	194	0	10	4	46	14	32	12	10	0	2	40	0	2	38	0	0	0	38	36	2	3	7	4	0	6	25	70	1	0	0	0	0	1	2	0	0	0	3	0	1	0	0	12	6	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	8	0	12	0	1	0	11	4	2	0	0	0	0	5	0	5	4	1	Vercial	1870	romantismo_realismo	romantism	1249
Os_óculos_de_Pedro_Antão	528	7229	MacAss	Prosa:conto	16	93	1027	123	17	202	395	1	1	20	67	217	1234	197	87	18	393	331	89	35	194	253	masc	13	4	20	40	0	2	8	0	2	6	0	0	0	0	0	145	27	1	24	143	6	0	60	0	14	0	78	2	32	0	2	28	6	6	4	12	20	0	0	0	20	0	6	0	2	0	2	6	0	0	12	2	0	0	4	6	2	1	2	1	0	0	6	13	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	1	0	2	0	4	0	1	0	0	OBras	1874	desc	desc	545
Os_Pescadores	315	55287	RauBra	Prosa:cronica	85	209	5189	1042	101	325	374	17	4	20	171	1101	8289	681	322	123	900	4075	79	270	2563	3262	masc	615	32	126	573	111	11	27	2	4	20	0	1	0	0	0	288	36	18	18	443	24	10	94	10	18	0	134	32	70	0	0	64	72	56	6	44	116	0	0	2	86	10	16	30	4	4	10	12	0	0	12	0	4	0	48	22	11	10	25	123	0	65	107	163	12	7	1	0	0	0	0	0	0	0	7	0	14	12	0	51	13	1	61	4	1	6	0	0	1	5	3	1	0	0	5	2	15	58	2	59	3	0	0	29	1	38	23	1	1	8	72	0	107	41	3	Vercial	1923	desc	desc	3314
Os_Pobres	316	54703	RauBra	Prosa:romance	161	353	6668	954	106	942	901	32	1	157	347	318	10199	1101	563	236	2113	4090	555	622	2217	3213	masc	210	19	83	530	174	116	76	0	52	22	1	0	0	1	0	691	95	65	28	1619	24	20	416	32	18	0	384	76	104	0	10	386	100	166	4	102	974	2	2	0	104	46	62	12	56	0	6	28	0	4	22	0	4	0	54	192	8	1	15	8	0	33	106	162	0	0	0	0	0	0	0	0	0	0	9	0	5	2	0	3	40	0	31	2	0	1	0	0	0	3	2	0	0	0	4	0	2	44	1	64	1	0	0	25	0	5	3	0	4	0	28	0	26	6	5	Vercial	1906	expressionismo_simbolismo	simbolism	4388
Os_quatro_reis_impostores	709	156444	MarMes	Prosa:romance	489	1545	18678	2291	471	4729	5291	59	22	873	1792	7795	29205	2976	1984	561	5699	13522	1524	647	4300	7036	masc	106	25	221	991	810	8	50	3	2	37	4	3	1	0	0	2922	361	48	300	3029	80	94	940	18	338	8	924	74	520	0	22	544	204	286	106	572	594	4	50	8	280	122	308	44	68	2	16	120	0	24	192	24	12	4	178	184	16	2	14	0	0	15	192	379	20	1	3	0	0	10	0	0	0	0	4	0	5	0	0	3	75	0	13	3	0	3	0	0	0	19	7	0	0	0	1	0	1	65	1	30	1	0	0	106	2	5	8	0	6	2	59	0	3	4	9	NOBRE	1908	desc	desc	9507
Os_selvagens	686	63712	FraGAmo	Prosa:romance	122	648	7114	1159	174	1427	2002	23	14	283	858	2021	12054	2087	616	249	1750	4656	459	1323	1981	2800	masc	153	44	62	432	572	4	27	1	4	16	4	2	0	0	0	793	358	278	92	1290	42	40	364	16	70	18	458	18	144	0	14	208	156	82	44	136	182	10	6	10	206	138	144	14	16	0	10	28	0	10	78	12	0	2	130	104	2	0	3	4	0	20	70	173	3	4	0	0	1	0	0	0	0	0	1	0	2	0	0	13	14	0	16	3	0	1	0	0	0	1	1	0	0	0	1	1	0	28	0	6	2	0	0	30	4	1	0	0	0	0	27	0	5	8	2	NOBRE	1875	indianismo_romantismo	romantism	3642
Os_Sertões_I	374	84497	EucCun	Prosa:prosa	22	253	6056	1291	125	1307	1023	22	5	256	393	1991	13638	405	403	149	528	8614	11	41	2506	8174	masc	129	11	126	329	0	4	57	0	7	28	9	0	11	2	0	509	45	1	33	1040	58	46	80	46	204	2	108	66	70	0	0	164	224	42	6	100	192	30	6	10	236	100	130	62	26	0	4	8	0	0	16	6	12	0	120	64	12	2	7	11	0	21	27	74	8	0	0	2	0	1	0	0	0	0	4	1	5	1	0	16	16	0	0	7	0	6	0	0	0	24	2	1	0	0	1	3	3	20	0	13	1	0	0	36	13	1	2	1	6	0	47	0	13	17	1	OBras	1902	desc	desc	3673
Os_Sertões_II	375	100739	EucCun	Prosa:prosa	47	261	7041	1354	214	3415	1502	3	1	708	424	2251	16540	572	536	184	1038	10136	14	59	3065	8874	masc	119	12	151	550	0	7	110	2	22	65	7	1	11	2	0	570	37	4	32	1456	54	56	96	66	384	0	132	86	130	0	2	150	308	84	28	62	202	8	26	10	350	302	168	62	10	0	6	4	0	2	26	6	18	0	242	68	16	2	6	11	0	23	51	105	4	5	0	1	0	1	0	0	0	0	0	0	20	0	0	16	90	0	1	8	0	10	0	0	0	20	2	1	0	0	3	0	5	28	0	15	0	0	1	28	23	1	0	0	6	0	58	0	2	21	1	OBras	1902	desc	desc	4656
Os_Simples	217	10264	GueJun	Poesia:poesia	9	35	772	128	5	48	130	2	3	23	41	284	2458	54	41	30	208	1180	39	336	281	904	masc	94	18	21	109	39	36	11	0	1	10	0	0	0	0	0	53	6	0	6	198	4	8	66	10	8	6	28	0	22	0	0	74	14	6	0	18	94	0	0	0	26	0	6	2	12	0	0	0	0	0	12	6	0	2	2	10	2	0	1	6	0	26	15	52	0	0	0	0	0	0	0	0	0	0	5	0	1	4	0	3	1	0	17	1	0	3	0	0	0	1	0	0	0	0	4	1	0	6	0	12	4	0	0	5	3	2	0	0	0	0	12	0	6	5	0	Vercial	1892	desc	desc	1215
Os_trabalhadores_do_mar	529	136023	MacAss	Prosa:romance	252	771	15748	2071	588	6063	3356	2	20	477	688	4764	21815	0	1253	197	3195	9485	412	265	3725	7276	masc	302	22	298	1363	0	7	89	3	8	32	27	11	0	8	0	1271	111	0	96	1905	86	48	312	66	164	2	536	70	274	0	8	296	212	270	32	140	238	2	10	4	586	92	148	80	22	2	14	36	0	4	116	6	0	0	188	128	33	16	24	25	0	53	206	405	8	7	0	8	0	0	1	0	1	0	3	0	17	9	0	20	47	0	7	11	0	21	0	0	0	33	5	0	0	0	1	1	24	155	1	70	8	0	0	78	4	3	5	0	11	1	209	0	17	34	13	OBras	1866	romantismo	romantism	9638
Os_tripeiros:_Crónica_do_século_XIV	627	44788	AJCL	Prosa:romance	81	355	4399	899	120	1468	1172	7	4	399	349	1803	7224	538	510	110	874	4023	181	399	1470	1888	masc	101	8	111	617	253	2	9	0	2	4	2	0	0	0	1	597	67	4	57	787	18	26	240	6	64	10	236	24	52	0	14	118	58	56	12	54	156	0	52	0	148	36	66	20	18	0	4	22	0	0	32	8	6	0	88	78	10	4	7	4	0	14	106	263	6	6	0	0	0	5	2	0	0	0	5	1	0	1	0	18	27	0	1	5	0	2	0	0	0	11	0	0	0	0	2	2	6	30	1	15	1	0	0	45	3	1	2	0	1	0	43	0	6	20	6	NOBRE	1857	romantismo_histórico	romantism	1541
Os_Vilhalpandos	209	21819	FraSMir	Teatro:teatro	88	360	2793	435	39	208	460	8	12	42	305	1272	3545	13	407	92	1299	1213	419	263	678	1030	masc	16	3	40	149	128	4	17	1	2	7	5	2	0	0	0	335	65	0	52	423	8	4	170	0	18	2	336	0	50	0	0	54	8	8	10	34	74	0	0	6	24	10	20	0	18	0	0	0	2	2	12	2	0	0	20	52	26	0	1	0	0	10	26	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	5	0	0	1	0	1	0	3	0	0	0	0	Vercial	1595	desc	desc	3115
Ósmia,_ou_a_Lusitana	278	19153	MandFig	Teatro:teatro	28	203	2086	355	20	102	332	6	2	65	168	1285	3389	0	308	90	749	1560	186	175	580	1184	masc	14	1	5	217	65	1	3	1	0	1	1	0	0	0	0	198	22	0	20	821	32	30	238	8	52	4	128	32	32	0	24	104	66	48	26	50	228	18	10	6	212	84	98	8	46	0	0	6	0	2	20	6	2	0	48	114	1	0	2	0	0	0	48	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	6	0	0	0	2	1	0	0	0	0	0	19	0	1	0	0	Vercial	1773	desc	desc	1886
Outros_Textos	33	1417	AlmGar	Poesia:poesia	1	8	122	35	2	12	40	2	0	6	8	89	193	3	11	2	30	92	0	5	62	120	masc	1	0	0	8	0	0	1	0	0	1	0	0	0	0	0	6	0	0	0	29	2	0	4	0	8	0	6	0	0	0	0	14	4	2	0	0	8	0	0	0	0	2	2	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Vercial	1848	desc	desc	73
Pátria	218	40263	GueJun	Teatro:teatro	53	160	3496	354	43	264	563	7	4	57	303	1366	8809	103	339	88	1197	4041	259	1301	1422	2849	masc	104	20	50	398	100	48	29	1	0	26	0	1	0	1	0	280	13	1	11	824	18	14	158	22	92	0	172	42	46	0	8	174	130	34	2	46	260	2	8	4	204	34	100	6	24	0	8	4	0	4	46	0	10	0	54	80	9	1	7	10	0	13	67	96	5	0	0	0	0	1	0	0	0	0	4	0	0	0	0	3	21	0	31	0	0	7	0	0	0	9	0	0	0	0	2	1	1	20	0	20	0	0	1	15	5	1	0	2	1	3	51	0	4	10	1	Vercial	1896	desc	desc	3505
Pausa	847	754	MoaScl	Prosa:novela	2	2	92	0	0	23	66	0	0	0	1	19	163	24	5	2	19	8	0	0	14	34	masc	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	3	3	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Pantera	1995	desc	desc	72
Pedro,_o_Cru	62	27907	AntPat	Teatro:teatro	77	207	3517	276	39	397	668	8	6	40	153	1299	6328	265	255	109	1247	1611	259	363	568	911	masc	61	7	50	281	80	12	8	0	0	6	1	1	0	0	0	339	34	6	28	501	10	48	246	10	10	0	174	2	56	0	4	126	14	52	8	34	94	2	0	0	62	2	18	8	12	0	0	2	0	2	16	0	0	0	40	14	21	1	6	1	0	13	79	83	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	9	0	13	0	0	0	0	0	0	7	0	0	0	0	5	0	1	13	0	3	0	0	0	12	1	3	0	0	0	0	15	0	1	5	0	Vercial	1913	desc	desc	3498
Pequeno_drama_na_aldeia	680	11783	FiaAlm	Prosa:conto	17	48	1014	189	18	502	178	1	2	97	92	237	2014	129	66	75	206	1199	17	74	380	874	masc	61	9	40	165	170	0	2	0	0	1	1	0	0	0	0	110	9	0	8	237	12	0	92	2	14	0	50	14	20	0	0	48	16	14	4	12	42	0	0	0	40	14	40	4	8	0	2	10	0	2	10	4	0	0	20	22	6	0	0	3	0	14	33	72	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	3	0	7	2	0	1	0	0	0	8	0	0	0	0	2	1	0	14	0	12	0	0	0	3	0	1	1	0	6	1	7	0	8	6	4	NOBRE	1914	desc	desc	430
Peregrinação	205	334509	FerMPin	Prosa:romance	324	4551	26821	15319	601	3467	4944	125	29	1359	4204	24794	36151	0	2030	1159	5806	29484	100	0	2329	20424	masc	396	13	669	1760	664	29	160	2	11	60	85	2	0	0	0	2228	707	0	679	3588	154	122	492	0	74	0	1620	70	374	0	0	674	108	88	114	638	1044	8	16	8	326	426	368	48	124	0	4	14	0	0	392	12	0	0	334	320	53	0	0	1	0	37	409	671	20	3	0	0	0	0	0	0	0	0	0	1	0	0	0	13	105	0	219	215	0	0	0	0	0	94	0	0	0	0	3	19	0	145	0	19	0	0	1	240	5	27	0	0	2	7	110	0	36	13	30	Vercial	1614	desc	desc	4824
Perfis_Biográficos	134	38280	CamCBra	Prosa:historia	66	311	3062	820	141	655	725	24	10	165	301	1955	4749	160	303	84	642	2915	35	63	1140	2607	masc	23	6	48	196	161	10	27	2	12	9	2	0	0	2	0	387	61	6	51	808	96	12	248	10	90	2	170	28	78	0	8	130	70	38	42	80	168	8	18	12	84	68	104	0	32	0	0	10	0	0	38	0	2	0	36	122	9	2	2	2	0	2	28	48	7	1	0	0	0	0	0	0	0	0	4	0	0	1	0	5	3	0	3	1	1	5	0	0	0	2	0	0	0	0	0	2	0	5	0	1	1	0	0	16	6	2	0	0	1	0	21	0	0	2	0	Vercial	1872	desc	desc	1313
Pero_da_Covilhã:_Episódio_Romântico_do_Século_XV	742	60869	ZNGB	Prosa:romance	75	414	5303	1276	234	1657	1302	13	10	198	584	3825	9879	483	478	251	1394	5831	108	215	2124	3238	masc	71	6	89	286	321	2	21	3	4	9	4	0	0	1	0	428	85	40	38	895	38	12	314	12	76	0	240	22	176	0	0	226	46	48	36	80	108	2	6	6	100	76	182	10	24	0	4	14	0	0	94	14	0	0	28	68	9	0	1	2	0	16	67	76	3	1	5	0	0	0	1	0	0	0	2	1	0	2	0	5	7	0	7	2	0	0	0	0	0	15	0	1	0	0	3	0	0	27	0	15	1	0	0	26	3	4	0	0	4	0	24	0	3	7	2	NOBRE	1897	histórico	romantism	2084
Pobre_cardeal	532	3352	MacAss	Prosa:conto	6	57	403	43	12	113	174	1	1	17	36	185	572	31	40	5	213	281	12	21	126	146	masc	3	2	10	24	0	4	3	0	0	3	0	0	0	0	0	75	6	0	6	113	4	2	24	0	0	0	18	6	10	0	0	38	4	2	10	24	54	0	2	2	2	0	12	0	2	0	0	2	0	0	20	2	0	0	6	12	2	1	0	0	0	0	3	10	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	OBras	1886	desc	desc	182
Pobre_Finoca!	533	4849	MacAss	Prosa:conto	8	71	654	67	9	122	237	1	2	10	49	161	981	126	103	32	166	436	46	19	184	181	masc	0	0	23	30	0	2	1	0	1	0	0	0	0	0	0	90	24	3	22	123	0	4	78	0	0	0	34	4	20	0	0	28	2	4	2	28	26	0	0	4	8	2	4	0	4	0	0	2	0	0	6	0	0	0	4	8	4	0	0	0	0	0	1	23	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	3	0	0	0	3	OBras	1891	desc	desc	329
Poemas_Dispersos	281	1652	ManLar	Poesia:poesia	4	12	190	56	5	27	38	0	2	3	17	95	247	16	25	11	103	107	3	15	50	75	masc	6	2	0	30	0	3	1	1	0	0	0	0	0	0	0	22	2	0	2	85	0	2	46	0	0	0	14	2	8	0	0	24	0	4	0	2	66	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	Vercial	1919	desc	desc	240
Poemas_Escolhidos	356	60950	ClaMCos	Poesia:poesia	126	870	6491	1270	59	505	776	47	57	187	746	2081	10592	1	569	128	2936	5929	153	749	1133	4665	masc	174	11	24	465	0	66	37	1	1	19	16	0	0	0	0	547	16	0	16	2532	44	66	1030	12	106	0	394	108	160	0	60	674	156	102	66	70	1018	128	16	26	246	72	226	14	122	0	0	10	0	0	280	152	0	2	80	146	4	3	9	3	0	18	72	118	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	63	9	0	27	0	1	0	0	0	0	0	0	0	0	0	0	0	7	3	6	1	5	0	0	11	0	1	1	0	0	0	82	0	33	2	2	OBras	1768	arcadismo	desc	8441
Poemas_Líricos	381	1890	GreMat	Poesia:lirica	5	31	245	49	2	19	20	0	7	5	16	41	309	0	38	5	129	198	13	8	61	98	masc	4	0	0	18	0	2	0	0	0	0	0	0	0	0	0	17	3	0	3	76	4	2	26	0	16	0	20	2	6	0	0	4	2	8	0	4	32	0	0	0	8	0	18	2	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	OBras	1690	barroco	desc	240
Poemas_Religiosos	382	926	GreMat	Poesia:religiosa	3	8	107	20	4	3	10	2	0	2	12	32	147	0	17	4	42	105	10	3	25	46	masc	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	33	0	4	12	0	0	0	8	0	2	0	0	4	2	2	0	0	8	0	0	0	2	2	4	4	2	0	0	0	0	0	4	0	0	0	2	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	OBras	1690	barroco	desc	126
Poemas_Satíricos	383	1110	GreMat	Poesia:sat	2	16	129	31	1	1	6	1	0	0	37	60	180	0	8	0	29	116	6	1	53	70	masc	1	0	4	8	0	1	1	0	0	1	0	0	0	0	0	10	3	0	2	32	0	0	12	0	0	0	18	0	4	0	2	0	0	2	2	0	12	0	0	2	6	0	6	2	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	OBras	1690	barroco	desc	156
Poemetos	292	6141	AMBB	Poesia:poesia	3	62	579	116	7	62	73	1	2	16	65	265	1132	5	50	11	144	773	7	51	184	552	masc	17	2	7	86	12	3	1	0	0	1	0	0	0	0	0	44	8	0	8	247	10	10	106	2	22	2	30	8	10	0	18	42	28	14	2	4	78	6	2	4	36	14	28	4	16	0	0	6	0	0	18	4	0	0	12	28	3	0	1	1	0	2	12	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	4	0	0	0	1	0	0	10	0	0	2	0	Vercial	1805	desc	desc	770
Poesia_do_Direito	328	39477	TeoBra	Prosa:ensaio	45	184	3398	692	143	566	435	9	0	36	200	1937	5870	113	211	120	243	3011	24	13	780	2803	masc	19	1	28	248	168	2	6	0	0	1	2	1	0	2	0	301	45	0	27	413	18	2	128	6	82	0	104	10	28	0	8	56	34	62	14	52	44	0	0	2	68	20	60	4	14	0	4	10	0	0	8	4	0	0	22	36	4	0	0	2	0	3	52	56	12	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	20	0	1	1	0	1	0	0	0	1	0	0	0	0	0	2	4	16	0	1	1	0	0	7	1	0	0	0	3	1	9	0	0	4	1	Vercial	1865	desc	desc	2023
Poesia_e_Pintura	747	29284	ManPAlm	Prosa:dissertativos	39	203	2706	553	50	112	355	2	0	23	355	1468	4271	0	235	79	206	2868	8	11	1596	1540	masc	70	3	19	133	22	2	15	1	2	5	6	1	0	0	0	275	59	0	52	256	28	8	74	2	12	4	64	10	6	0	2	72	46	18	2	38	30	0	0	0	10	14	36	4	6	0	0	0	0	0	30	4	0	0	18	34	5	2	0	1	0	0	21	40	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	57	44	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	5	0	0	0	0	0	0	4	0	4	3	6	TychoBrahe	1597	desc	desc	691
Poesia_ou_dinheiro?	135	9350	CamCBra	Teatro:teatro	21	102	1131	152	17	41	179	23	3	7	132	782	1847	17	204	48	669	533	150	173	159	355	masc	2	0	17	86	85	4	5	0	0	3	2	0	0	0	0	125	16	0	16	319	8	14	160	8	6	4	126	14	30	0	2	58	10	34	6	16	70	0	10	0	16	14	10	2	16	0	4	12	0	2	6	0	2	0	4	44	4	0	0	0	0	0	20	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	3	0	0	0	0	0	0	4	0	0	0	7	Vercial	1855	desc	desc	1311
Poesias	318	52783	SoadPas	Poesia:poesia	58	308	4808	941	93	548	1077	8	2	114	270	2698	8989	143	303	112	1210	4196	261	763	1463	3531	masc	108	27	56	513	227	32	32	0	2	26	1	0	2	1	0	484	54	16	25	1437	26	20	606	12	164	6	190	20	96	0	12	344	150	88	8	68	496	10	6	4	218	48	178	14	22	0	2	2	0	0	56	50	0	4	34	94	9	0	12	7	0	23	59	151	6	0	0	0	0	0	0	0	0	0	22	0	1	1	0	12	3	0	5	4	0	2	0	0	0	0	0	0	0	0	4	0	1	37	0	28	1	0	0	16	2	1	0	1	0	0	78	0	5	8	0	Vercial	1856	desc	desc	6156
Poesias_Anacreônticas	293	7774	AMBB	Poesia:poesia	5	63	807	124	14	95	116	2	2	21	85	498	1453	17	73	26	248	805	16	52	158	643	masc	26	6	6	111	13	0	1	0	0	1	0	0	0	0	0	48	4	1	3	332	6	6	212	2	10	2	40	20	8	0	20	88	18	22	10	4	82	8	0	10	46	6	18	2	18	0	2	2	0	2	32	0	0	0	8	30	5	0	3	2	0	1	12	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	5	1	0	0	1	0	2	0	0	0	0	16	0	0	1	0	Vercial	1806	desc	desc	1638
Poesias_com_mote	294	8906	AMBB	Poesia:poesia	20	73	1048	168	18	16	191	5	1	4	79	429	1576	2	114	19	339	857	13	46	195	599	masc	35	2	6	95	9	11	4	0	0	4	0	0	0	0	0	95	6	0	6	498	8	10	332	0	18	0	64	6	16	0	36	154	52	20	6	10	144	2	0	4	62	8	24	0	6	0	0	0	0	0	44	2	0	0	20	12	0	0	0	1	0	1	17	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	1	0	0	4	0	0	0	0	1	0	9	0	1	1	0	Vercial	1797	desc	desc	1674
Poesias_Completas	299	12654	MarScar	Poesia:poesia	19	53	1066	180	16	49	216	1	1	17	94	508	2765	296	101	30	740	988	39	177	375	759	masc	109	6	33	101	8	13	7	0	3	3	1	0	0	0	0	46	1	0	1	175	2	2	68	2	24	0	76	4	16	0	8	16	10	26	0	6	52	2	2	2	22	0	2	0	6	0	0	4	0	0	6	12	0	0	12	6	8	3	0	10	0	7	25	37	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	34	7	0	21	0	0	0	0	0	0	12	1	0	0	0	3	3	0	4	2	4	3	0	0	2	1	11	0	0	1	0	2	0	4	7	0	Vercial	1917	desc	desc	1805
Poesias_de_Julio_Dinis	266	46971	JulDin	Poesia:poesia	54	416	5086	798	54	628	840	8	6	87	373	1140	8838	281	485	261	1875	4232	401	812	1248	3103	masc	155	50	68	569	304	42	44	1	3	28	12	0	0	0	0	510	54	14	38	1670	40	68	620	32	74	32	224	54	118	0	16	430	140	198	52	78	750	2	4	16	194	24	52	14	102	0	0	24	0	2	100	68	6	4	28	82	11	0	22	14	0	40	82	218	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	32	8	0	11	2	0	0	0	0	0	5	0	0	0	0	1	3	1	20	1	11	3	0	0	30	1	3	3	0	0	0	70	0	6	5	5	Vercial	1873	desc	desc	7193
Poesias_Dispersas	219	10360	GueJun	Poesia:poesia	12	40	792	148	5	30	120	5	1	8	42	380	1904	36	52	20	305	1072	27	197	362	831	masc	108	15	10	163	44	25	12	0	0	10	1	0	0	1	0	44	1	0	1	284	8	4	132	8	24	0	40	14	16	0	4	106	12	20	0	6	120	2	0	2	32	2	16	0	16	0	0	0	0	0	10	4	0	0	12	8	0	0	4	23	0	12	33	43	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	5	7	0	21	1	0	1	0	0	0	1	0	0	0	0	0	1	0	8	0	10	3	0	0	3	1	3	0	0	0	0	15	0	6	19	0	Vercial	1884	desc	desc	1375
