A_cidade_maravilhosa	76	CoeNet	BR	76	100.00
Céu_em_Fogo	76	MarScar	PT	76	100.00
Fábulas_(FMN)	76	FilEli	PT	76	100.00
Brás,_Bexiga_e_Barra_Funda	75	AlcMac	BR	75	100.00
Romance_dum_Homem_Rico	75	CamCBra	PT	75	100.00
O_juramento_da_condessa_Ester	75	FiaAlm	PT	75	100.00
Teatro,_António_Ribeiro_Chiado	75	AntRChi	PT	75	100.00
Balas_de_estalo	75	MacAss	BR	75	100.00
O_Conde_de_S._Luís	75	TomMel	PT	75	100.00
As_obras_do_diabinho_da_mão_furada	75	AJSJ	PT	75	100.00
O_Cristão_novo	74	DiodMac	PT	74	100.00
O_futuro_à_janela	74	LuiFSil	PT	74	100.00
O_selo_da_roda	74	PedIvo	PT	74	100.00
Um_Homem_de_Brios	73	CamCBra	PT	73	100.00
O_agitador	73	ForCPin	PT	73	100.00
Dona_Branca	73	AlmGar	PT	73	100.00
Mais_Uma	73	CondFic	PT	73	100.00
No_declínio	73	VisTau	BR	73	100.00
Hóspede	73	ParMal	BR	73	100.00
Ao_Entardecer	72	VisTau	BR	72	100.00
Crónica_do_Felicíssimo_Rei_D._Manuel_Parte_II	72	DamGoi	PT	72	100.00
A_Vingança	72	CamCBra	PT	72	100.00
Os_Encantos_de_Medeia	71	AJSJ	PT	71	100.00
Os_selvagens	71	FraGAmo	PT	71	100.00
O_Livro_de_uma_Sogra	71	AluAze	BR	71	100.00
História_da_Literatura_Portuguesa_Vol._II	71	TeoBra	PT	71	100.00
O_frade_arrábido:_romance_histórico_do_século_XVIII	71	OliMas	PT	71	100.00
Sucessos_de_Madama_de_Senneterre_por_ela_referidos	70	FilEli	PT	70	100.00
Crónica_Certa_e_muito_Verdadeira_de_Maria_da_Fonte	70	FelCas	PT	70	100.00
O_agonizar_de_uma_dinastia	70	EduNor	PT	70	100.00
Banzo	68	CoeNet	BR	68	100.00
Camões_(AG)	68	AlmGar	PT	68	100.00
Poesias_de_Julio_Dinis	68	JulDin	PT	68	100.00
A_senhora_viscondessa	67	MagLim	PT	67	100.00
O_seminarista	67	BerGui	BR	67	100.00
Os_papéis_do_coronel	67	HarLau	BR	67	100.00
No_Bom_Jesus_do_Monte	66	CamCBra	PT	66	100.00
Bons_dias	66	MacAss	BR	66	100.00
Obras_Tomo_IX	66	FilEli	PT	66	100.00
Tratado_das_paixões_da_alma	65	LobAnt	PT	65	100.00
Coisas_Espantosas	65	CamCBra	PT	65	100.00
A_eminente_actriz	65	FiaAlm	PT	65	100.00
No_País_dos_Ianques	65	AdoCam	BR	65	100.00
História_da_Literatura_Portuguesa_Vol._IV	64	TeoBra	PT	64	100.00
O_Que_Fazem_Mulheres	64	CamCBra	PT	64	100.00
Adelina	64	AnaPla	PT	64	100.00
Contos_fantásticos	64	TeoBra	PT	64	100.00
O_Solar_dos_Pavões	64	VirCA	PT	64	100.00
Um_conto_português:_episódio_da_guerra_civil:_a_Maria_da_Fonte	64	MJTM	PT	64	100.00
A_Doida_do_Candal	63	CamCBra	PT	63	100.00
Livro_Negro_de_Padre_Dinis_I	63	CamCBra	PT	63	100.00
Vida_e_Morte_de_Madre_Helena_da_Cruz	63	MardCeu	PT	63	100.00
A_Morgadinha_de_Val-d'Amores	63	CamCBra	PT	63	100.00
Versos_Tomo_IV	62	FilEli	PT	62	100.00
Baladilhas	62	CoeNet	BR	62	100.00
Noite_na_taverna	62	AlvdAze	BR	62	100.00
História_da_Inquisição_I	61	AleHer	PT	61	100.00
Tempestades_do_Coração	61	MatMor	PT	61	100.00
Horas_de_Luta	61	GueJun	PT	61	100.00
Os_irmãos_Leme	61	PauSet	BR	61	100.00
Livro_Negro_de_Padre_Dinis_II	60	CamCBra	PT	60	100.00
Iaiá_Garcia	60	MacAss	BR	60	100.00
Teatro,_Antônio_Ferreira	59	AntFer	PT	59	100.00
Canteiro_de_saudades	59	CoeNet	BR	59	100.00
A_descoberta_e_conquista_da_Índia_pelos_portugueses:_romance_historico	59	LobAvi	PT	59	100.00
mISTério@Tagus	58	LuiMSil	PT	58	100.00
O_Cabeleira	58	FraTav	BR	58	100.00
Um_Auto_de_Gil_Vicente	57	AlmGar	PT	57	100.00
Decameron	57	VirCA	PT	57	100.00
A_Musa_em_Férias	57	GueJun	PT	57	100.00
A_Infanta_Capelista	57	CamCBra	PT	57	100.00
História_Sebástica	56	MandSan	PT	56	100.00
Ao_de_leve	56	BriCam	PT	56	100.00
A_geração_nova	55	SamBru	PT	55	100.00
Nova_Floresta	55	ManBer	PT	55	100.00
Poesias	55	SoadPas	PT	55	100.00
Sermões_Maria_Rosa_Mística	55	AntVie	PT	55	100.00
A_ermida_de_Castromino	54	AntATVas	PT	54	100.00
Livro_de_Consolação	54	CamCBra	PT	54	100.00
cronicas_do_Dr._Semana	54	MacAss	BR	54	100.00
A_Filha_do_Doutor_Negro	54	CamCBra	PT	54	100.00
Teatro,_Francisco_Sá_de_Miranda	53	FraSMir	PT	53	100.00
A_Morte_do_Palhaço	52	RauBra	PT	52	100.00
Diário_de_uma_criança	52	AnaCO	PT	52	100.00
Sonetos_(MMBB)	52	AMBB	PT	52	100.00
Pátria	52	GueJun	PT	52	100.00
Aves_migradoras	52	FiaAlm	PT	52	100.00
Pedro,_o_Cru	51	AntPat	PT	51	100.00
Às_Mulheres_Portuguesas	51	AnaCO	PT	51	100.00
Tesouro_Poético_da_Infância	51	AntQue	PT	51	100.00
O_Manuelinho_de_Évora	50	AntFBar	PT	50	100.00
Dramas_da_corte	50	AlbOCas	PT	50	100.00
Teatro,_Gil_Vicente	50	GilVic	PT	50	100.00
A_viuvinha	50	JosdAle	BR	50	100.00
Vencido	50	FAMFM	PT	50	100.00
Pequeno_drama_na_aldeia	50	FiaAlm	PT	50	100.00
A_Mão_e_a_Luva	49	MacAss	BR	49	100.00
Os_Caramurús:_romance_histórico_da_descoberta_e_independência_do_Brasil	49	LobAvi	PT	49	100.00
A_Alma_Nova	49	GuiAze	PT	49	100.00
Décadas	49	DiodCou	PT	49	100.00
Coisas_da_vida	48	AlfAss	BR	48	100.00
Lirica_de_João_Mínimo	48	AlmGar	PT	48	100.00
Obras_Vol._I	48	DomRqui	PT	48	100.00
O_Sacrifício	48	FraTav	BR	48	100.00
História_do_Futuro_I	47	AntVie	PT	47	100.00
Dívida_extinta	47	MacAss	BR	47	100.00
Últimas_crônicas	47	HumCam	BR	47	100.00
A_noiva_do_paladino	47	VirVar	BR	47	100.00
Judas	46	AugLac	PT	46	100.00
Perfis_Biográficos	46	CamCBra	PT	46	100.00
O_Espelho_da_Marquesa	46	GomLea	PT	46	100.00
Historia_do_futuro	46	AntVie	PT	46	100.00
Notas_semanais	46	MacAss	BR	46	100.00
O_Romance_da_Rainha_Mercedes	45	AlbPim	PT	45	100.00
Vesperal	45	CoeNet	BR	45	100.00
O_vaqueano	44	ApoPA	BR	44	100.00
Encarnação	44	JosdAle	BR	44	100.00
Filosofia_de_um_par_de_botas	44	MacAss	BR	44	100.00
Os_Vilhalpandos	43	FraSMir	PT	43	100.00
O_alienista	43	MacAss	BR	43	100.00
Frei_Luís_de_Sousa	42	AlmGar	PT	42	100.00
Memorias_d'um_doido:_romance_contemporâneo	42	APLopMen	PT	42	100.00
Herança_de_lágrimas	42	LopSou	PT	42	100.00
Marina:_romance_passional	42	MBenPin	PT	42	100.00
A_Confissão_de_Lúcio	42	MarScar	PT	42	100.00
Tríplice_Aliança	42	RauAze	BR	42	100.00
As_sete_dores_de_Nossa_Senhora	41	CoeNet	BR	41	100.00
A_chave_do_enigma	40	FelCas	PT	40	100.00
Vindita_braba	40	OthGEca	BR	40	100.00
O_anjo_das_donzelas	40	MacAss	BR	40	100.00
Mano	40	CoeNet	BR	40	100.00
Matilde	40	AnMRSa	PT	40	100.00
Odes_Modernas	40	AntQue	PT	40	100.00
História_de_quinze_dias	40	MacAss	BR	40	100.00
Teatro,_André_Brun	40	AndBru	PT	40	100.00
