"story_title","story_date_published","story_url","search_term_used"
"MOTES AND COMMENTS.","1916-11-18","http://newspapers.library.wales/view/4115384/4115388/92/","German+Submarine"
"I &quote;SLACKEST SPOT.&quote;","1915-05-01","http://newspapers.library.wales/view/4114586/4114597/199/","German+Submarine"
"PI RATE&apos;S DASTARDLY WORK.___I","1915-06-19","http://newspapers.library.wales/view/4114677/4114684/110/","German+Submarine"
"WAR SUMMARY I","1917-10-06","http://newspapers.library.wales/view/4115720/4115721/17/","German+Submarine"
"MR. TOWYNJONES, M.P.!","1917-02-10","http://newspapers.library.wales/view/4115482/4115486/106/","German+Submarine"
"IWAR SUMMARY.","1917-08-18","http://newspapers.library.wales/view/4115671/4115672/14/","German+Submarine"
"SUNK THE UNDiNE","1915-12-18","http://newspapers.library.wales/view/4114989/4114991/5/","German+Submarine"
"German Officers&apos; Escape from Dyffryn Aled Camp.","1915-04-10","http://newspapers.library.wales/view/3611526/3611531/43/","German+Submarine"
"MURDERED BY THE KAISER.","1915-05-15","http://newspapers.library.wales/view/3611571/3611573/4/","German+Submarine"
"&quote;-_-.------ME. ASQUITft ON THE WAR.","1917-02-10","http://newspapers.library.wales/view/3612272/3612275/21/","German+Submarine"
"MRS GRUNDY&apos;S JOTTINGS.","1915-06-18","http://newspapers.library.wales/view/4130135/4130140/24/","German+Submarine"
"PROGRESS OF THE GREAT DRIVE. I .0-","1916-07-14","http://newspapers.library.wales/view/4169008/4169013/26/","German+Submarine"
"MRS. GRUNDY&apos;S&apos; JOTTINGSI","1916-11-10","http://newspapers.library.wales/view/4169161/4169169/59/","German+Submarine"
"CALLING UP THE CONSCRIPTS I","1916-02-18","http://newspapers.library.wales/view/4168819/4168824/29/","German+Submarine"
"PIRACY OF A SOVEREIGN I)l ITACY 01,1 A 1, POWER.","1915-05-07","http://newspapers.library.wales/view/4130081/4130086/26/","German+Submarine"
"AGAINST THE KAISER!","1915-05-28","http://newspapers.library.wales/view/4130108/4130115/43/","German+Submarine"
",THE PIRATES&apos; VICTIMS.","1915-02-26","http://newspapers.library.wales/view/4129991/4129996/37/","German+Submarine"
"I-ANOTHER .HOSPIT At SHIP I &apos; I . - ^ ￼","1918-03-16","http://newspapers.library.wales/view/4110644/4110645/1/","German+Submarine"
"&quote;IN DEADLY EARNEST.&quote;","1917-05-26","http://newspapers.library.wales/view/4110449/4110450/26/","German+Submarine"
"[No title]","1917-07-07","http://newspapers.library.wales/view/4110479/4110482/114/","German+Submarine"
"I I &quote; GIVE ME A FAG.&quote;","1916-06-24","http://newspapers.library.wales/view/4092900/4092906/136/","German+Submarine"
"NAVAL -I I ■■ ■-&quote;*","1917-07-14","http://newspapers.library.wales/view/4110484/4110485/14/","German+Submarine"
"THE CAPTURE OF CASEMENT. - I I ——— I","1916-04-29","http://newspapers.library.wales/view/4092844/4092849/58/","German+Submarine"
"FATE, OF THE SUSSEX --.-.I","1916-04-01","http://newspapers.library.wales/view/4092816/4092819/43/","German+Submarine"
"---;----.-------.------------.-_-------PROGRESS OF THE WAR.  ----","1915-02-05","http://newspapers.library.wales/view/3678537/3678545/83/","German+Submarine"
"THE WAR.","1917-02-16","http://newspapers.library.wales/view/3690349/3690357/78/","German+Submarine"
"THE WAR.  -","1917-02-02","http://newspapers.library.wales/view/3690331/3690339/84/","German+Submarine"
"- Torpedoed Sailors at 1..1angrannog.","1917-12-21","http://newspapers.library.wales/view/3690595/3690596/13/","German+Submarine"
"THE WAR.","1915-10-29","http://newspapers.library.wales/view/3678888/3678894/70/","German+Submarine"
"FRENCH WRITER&apos;S TRIBUTE TO THE NAVY.","1915-09-18","http://newspapers.library.wales/view/3611725/3611732/83/","German+Submarine"
"THE WAR.","1916-11-10","http://newspapers.library.wales/view/3690211/3690219/81/","German+Submarine"
"THE WAR.  -","1915-11-12","http://newspapers.library.wales/view/3678915/3678923/84/","German+Submarine"
"NEW QUAY","1916-12-01","http://newspapers.library.wales/view/3690238/3690246/100/","German+Submarine"
"WAR SUMMARY. I","1917-06-16","http://newspapers.library.wales/view/4115608/4115609/17/","German+Submarine"
"GERMAN PLEDGE TO AMERICA.I","1915-09-04","http://newspapers.library.wales/view/4114820/4114827/144/","German+Submarine"
". THE GIFT OF SACRIFICE","1915-01-08","http://newspapers.library.wales/view/3678498/3678502/40/","German+Submarine"
"ST. CLEARS NOTES","1915-04-16","http://newspapers.library.wales/view/3678636/3678644/87/","German+Submarine"
"FOOD PRODUCTION.","1917-03-22","http://newspapers.library.wales/view/3858505/3858510/34/","German+Submarine"
"HUNTING THE SHARK. Stori","1918-05-25","http://newspapers.library.wales/view/3859078/3859079/6/","German+Submarine"
"How a U-Boat Was Destroyed.","1918-05-11","http://newspapers.library.wales/view/3979399/3979407/78/","German+Submarine"
"Local and District War Items.","1917-05-11","http://newspapers.library.wales/view/3585775/3585778/26/","German+Submarine"
"*-Seizure of Refugee Ship.","1915-04-23","http://newspapers.library.wales/view/3585240/3585241/3/","German+Submarine"
"Lusitania Torpedoed.","1915-05-14","http://newspapers.library.wales/view/3585255/3585258/31/","German+Submarine"
"PIRATES BEATEN OFF BY MERCHANTMEN.","1917-10-05","http://newspapers.library.wales/view/3585880/3585883/43/","German+Submarine"
"GENERAL FRENCH&apos;S STORY. |","1914-10-21","http://newspapers.library.wales/view/4118357/4118361/41/","German+Submarine"
".-LOCAL NEWS. I","1918-01-16","http://newspapers.library.wales/view/4119202/4119205/25/","German+Submarine"
"- - --Another Crew Landed at Milford Haven.","1915-05-12","http://newspapers.library.wales/view/4118502/4118505/23/","German+Submarine"
"￼¡ More Piracy Off Pembrokeshire Coast.","1915-06-16","http://newspapers.library.wales/view/4118527/4118530/24/","German+Submarine"
"- -.-. -.-. - -LOCAL NEWS.","1918-05-22","http://newspapers.library.wales/view/4119287/4119290/18/","German+Submarine"
"More Piracy Off Pembrokeshire Coast.","1915-06-30","http://newspapers.library.wales/view/4118537/4118540/32/","German+Submarine"
"CAPT. CROMIE&apos;S FATE.","1918-09-11","http://newspapers.library.wales/view/4119367/4119370/20/","German+Submarine"
"THE WAR.","1914-11-26","http://newspapers.library.wales/view/3857420/3857423/28/","German+Submarine"
"KIDWELLY NOTES.","1915-03-12","http://newspapers.library.wales/view/3585210/3585213/39/","German+Submarine"
"Local War Items.j","1917-03-23","http://newspapers.library.wales/view/3585740/3585743/20/","German+Submarine"
"Advertising","1917-06-23","http://newspapers.library.wales/view/3978985/3978992/63/","German+Submarine"
"NOTES OF THE DAY.I","1916-04-29","http://newspapers.library.wales/view/4123126/4123127/3/","German+Submarine"
"I V.C. FOR DEAD SKIPPER.I","1917-11-09","http://newspapers.library.wales/view/4122442/4122448/91/","German+Submarine"
"I Farmers&apos; Duty.","1917-02-01","http://newspapers.library.wales/view/4094477/4094479/14/","German+Submarine"
"I OTHER MEN&apos;S MINDS.","1917-07-13","http://newspapers.library.wales/view/4122289/4122292/33/","German+Submarine"
"CRICCIETH WOMEN&apos;S TEMPERANCE ASSOCIATION1","1916-03-03","http://newspapers.library.wales/view/4243357/4243360/30/","German+Submarine"
"NORWEGIAN BARQUE LEFT DERELICT","1915-06-18","http://newspapers.library.wales/view/4121317/4121320/17/","German+Submarine"
"OTHER MEN&apos;S MINDS.I","1916-12-15","http://newspapers.library.wales/view/4122019/4122022/45/","German+Submarine"
"AIRMAN SINKS SUBMARINE.","1915-09-03","http://newspapers.library.wales/view/4121416/4121422/81/","German+Submarine"
"SUBMARINES BUSY AGAIN.-1 t —*—","1915-07-16","http://newspapers.library.wales/view/4121353/4121355/10/","German+Submarine"
"THE ENEMY S MINEFIELD. I","1917-10-26","http://newspapers.library.wales/view/4244047/4244051/36/","German+Submarine"
"VISIT -TO THE FLEET. I","1915-09-17","http://newspapers.library.wales/view/4121434/4121440/77/","German+Submarine"
"I THE ROAD TO VICTORY.","1917-02-09","http://newspapers.library.wales/view/4243746/4243750/43/","German+Submarine"
"i GERMANY&apos;S AWX!ETT. !","1915-12-31","http://newspapers.library.wales/view/4121569/4121574/47/","German+Submarine"
"-----CRICCIETH. -I","1916-02-18","http://newspapers.library.wales/view/4243339/4243346/100/","German+Submarine"
"! QTEEB VOSBk -———","1918-07-05","http://newspapers.library.wales/view/4124705/4124712/89/","German+Submarine"
"ITHE LUSITANIA JUDGMENT.I *&apos; - . -","1915-07-23","http://newspapers.library.wales/view/4121362/4121368/80/","German+Submarine"
"I WAR- STORIES.","1915-04-02","http://newspapers.library.wales/view/3886046/3886052/87/","German+Submarine"
"IChannel Outrage.","1918-08-08","http://newspapers.library.wales/view/4014058/4014059/4/","German+Submarine"
"i AMMANFORD.","1917-06-21","http://newspapers.library.wales/view/4013761/4013764/21/","German+Submarine"
"Fighting the Submarine.","1917-10-04","http://newspapers.library.wales/view/4013838/4013839/9/","German+Submarine"
"I Submarine Work. I","1915-12-16","http://newspapers.library.wales/view/4013207/4013213/40/","German+Submarine"
"The Power of the Submar:ne.","1915-02-25","http://newspapers.library.wales/view/3755302/3755308/71/","German+Submarine"
"The Victim of a Sub= marine.","1914-09-24","http://newspapers.library.wales/view/4012901/4012906/58/","German+Submarine"
"Advertising","1916-02-03","http://newspapers.library.wales/view/4013270/4013274/27/","German+Submarine"
"NEWS OF THE WEEK.","1918-05-31","http://newspapers.library.wales/view/4244790/4244795/28/","German+Submarine"
"NEWS IN BRIEF.","1916-09-29","http://newspapers.library.wales/view/4242213/4242218/34/","German+Submarine"
"NEWS OF THE WEEK.","1918-06-14","http://newspapers.library.wales/view/4244808/4244813/27/","German+Submarine"
"SUDDIAD Y LUSITANIA. I","1915-06-03","http://newspapers.library.wales/view/3776069/3776071/9/","German+Submarine"
"&quote;WILFUL AND WHOLESALE MURDER.&quote;","1915-05-14","http://newspapers.library.wales/view/4121272/4121278/71/","German+Submarine"
"_-—T IBANGOR&apos;S EFFORT FOR HErr CROSS SOlIETY.","1915-11-05","http://newspapers.library.wales/view/4243204/4243209/67/","German+Submarine"
"NOTES OF THE DAY. I","1915-01-09","http://newspapers.library.wales/view/4122926/4122927/3/","German+Submarine"
"[No title]","1917-04-19","http://newspapers.library.wales/view/4013712/4013716/47/","German+Submarine"
"HOW U BOATS ARE SUNK I","1917-10-06","http://newspapers.library.wales/view/3979120/3979121/1/","German+Submarine"
"Correspondence.","1917-02-17","http://newspapers.library.wales/view/4615276/4615279/14/","German+Submarine"
"ITHE FIRST VICTIMS.I","1915-02-12","http://newspapers.library.wales/view/4121155/4121161/75/","German+Submarine"
"RICE-LADEN SHIP TORPEDOED OFF &quote; BEACHY HEAD.","1915-03-26","http://newspapers.library.wales/view/4121209/4121215/76/","German+Submarine"
"THE HOBOKEN RAID.I","1915-03-26","http://newspapers.library.wales/view/4121209/4121217/100/","German+Submarine"
"Scraps.","1915-02-06","http://newspapers.library.wales/view/3579518/3579520/19/","German+Submarine"
"---I HUNS&apos; LATEST IN-I FAMY. I i","1915-04-03","http://newspapers.library.wales/view/4092359/4092364/79/","German+Submarine"
"￼WESTERN BATTLE URL i 1 I WI ESTERN BATTLE LINED 1i111 i","1915-02-24","http://newspapers.library.wales/view/4098628/4098632/81/","German+Submarine"
"FOllIfniE STRAITS.|","1915-02-22","http://newspapers.library.wales/view/4098610/4098614/65/","German+Submarine"
"THE WAR AND FOOD PRODUCTION","1916-01-07","http://newspapers.library.wales/view/3689836/3689839/22/","German+Submarine"
"- THE WAR.  -","1917-03-02","http://newspapers.library.wales/view/3690367/3690375/89/","German+Submarine"
"THE WAR.","1914-08-21","http://newspapers.library.wales/view/3678325/3678327/10/","German+Submarine"
"Progress of the War","1915-07-02","http://newspapers.library.wales/view/3678735/3678743/93/","German+Submarine"
"I THE CRIME OF THE AGES&apos;I  -","1915-05-14","http://newspapers.library.wales/view/3678672/3678677/41/","German+Submarine"
"The War from Day to Day  ----","1914-11-20","http://newspapers.library.wales/view/3678435/3678443/112/","German+Submarine"
"[No title]","1915-04-03","http://newspapers.library.wales/view/4114534/4114545/167/","German+Submarine"
"Morra.&quote;  ---.","1916-10-20","http://newspapers.library.wales/view/3688454/3688457/12/","German+Submarine"
"THE PASSING WEEK  .....&apos;.....","1915-02-12","http://newspapers.library.wales/view/3585190/3585194/34/","German+Submarine"
"Trafalgar Day Celebrations at) Milford Haven.  -I","1915-10-27","http://newspapers.library.wales/view/4118622/4118626/43/","German+Submarine"
"* * #**** * ********** * ********************** ******** * N * ? FAR AND EAR.:","1915-05-07","http://newspapers.library.wales/view/3886091/3886094/20/","German+Submarine"
"* i FAR AND NEAR. :","1915-06-04","http://newspapers.library.wales/view/3886127/3886130/26/","German+Submarine"
"THE PRESAGE OF YICTORY1","1915-09-10","http://newspapers.library.wales/view/3886253/3886261/107/","German+Submarine"
"SUBMARINE&apos;S FIRST VICTIM.&apos;","1914-09-12","http://newspapers.library.wales/view/4092134/4092142/74/","German+Submarine"
"iTWO SUBMARINES iSUNK P I .——__—","1914-12-19","http://newspapers.library.wales/view/4092260/4092262/14/","German+Submarine"
",66 FGRYIICABLE.&quote; ..","1915-09-11","http://newspapers.library.wales/view/4092557/4092560/50/","German+Submarine"
"[No title]","1915-05-15","http://newspapers.library.wales/view/4092404/4092405/3/","German+Submarine"
"¡COMPLETE DIARY OF THE!&quote; | WAI1 I I I","1914-11-06","http://newspapers.library.wales/view/4097790/4097795/50/","German+Submarine"
"NAVAL NEWS","1914-09-24","http://newspapers.library.wales/view/4097204/4097209/36/","German+Submarine"
",THE SILENT FLEET I :&apos;","1915-06-02","http://newspapers.library.wales/view/4099333/4099337/67/","German+Submarine"
"NEWS IN BRIEF.","1914-11-03","http://newspapers.library.wales/view/4097769/4097773/58/","German+Submarine"
"&quote;WEEK&apos;S WAR STORY","1918-04-27","http://newspapers.library.wales/view/4115872/4115873/3/","German+Submarine"
"I THE NEW CONTROL. j","1916-11-16","http://newspapers.library.wales/view/4102574/4102576/41/","German+Submarine"
"HWTHRiMI -- --- «-er-r dd 11 b","1917-02-01","http://newspapers.library.wales/view/4103013/4103014/3/","German+Submarine"
"STAGE AND STALLS.","1917-02-06","http://newspapers.library.wales/view/4103039/4103041/41/","German+Submarine"
"lOUR MIGHTY NAVY","1918-05-07","http://newspapers.library.wales/view/4105010/4105013/61/","German+Submarine"
"THE FEAR OF FAMINEj .J","1917-04-09","http://newspapers.library.wales/view/4103317/4103319/33/","German+Submarine"
"TOWN ..TALK.","1918-01-12","http://newspapers.library.wales/view/4104520/4104522/50/","German+Submarine"
"NOTES FROM ABER  .AYRON.","1915-02-05","http://newspapers.library.wales/view/3412665/3412670/58/","German+Submarine"
"PORTMADOC.","1915-02-05","http://newspapers.library.wales/view/3412665/3412672/75/","German+Submarine"
"NIGHT OF HElLS","1915-06-18","http://newspapers.library.wales/view/4099441/4099445/47/","German+Submarine"
"THE&quote; GROUSERS.&quote;","1915-07-10","http://newspapers.library.wales/view/4099598/4099602/58/","German+Submarine"
"I -_THE LAST CHANCE.!","1917-02-16","http://newspapers.library.wales/view/4103096/4103098/48/","German+Submarine"
"&quote;THE TRADE&quote; OF THE ENEMY.","1916-07-21","http://newspapers.library.wales/view/4101891/4101894/53/","German+Submarine"
"THE BALTIC FIGHTj","1915-07-05","http://newspapers.library.wales/view/4099557/4099561/77/","German+Submarine"
"I SIR ROGER CASEMENT I ———-","1916-04-29","http://newspapers.library.wales/view/4115163/4115164/19/","German+Submarine"
"ALLIES&apos; OFFENSIVE","1915-04-28","http://newspapers.library.wales/view/4099081/4099085/71/","German+Submarine"
"CATTLEMEM8 BATTLE.","1916-02-12","http://newspapers.library.wales/view/4115066/4115068/13/","German+Submarine"
"-----_.------_---------Aberystwyth Allotments.","1917-05-25","http://newspapers.library.wales/view/3413762/3413768/91/","German+Submarine"
"The War","1914-11-13","http://newspapers.library.wales/view/3412554/3412562/75/","German+Submarine"
"O.S.O. FOR AIRMENII I","1915-04-10","http://newspapers.library.wales/view/4098954/4098957/41/","German+Submarine"
"SINKING OF U 14 I","1916-11-15","http://newspapers.library.wales/view/4102567/4102572/114/","German+Submarine"
"IN THE HOLY LAND.I I","1917-03-30","http://newspapers.library.wales/view/4103282/4103284/49/","German+Submarine"
"Merioneth Appeals.","1918-06-21","http://newspapers.library.wales/view/3414266/3414273/80/","German+Submarine"
"[No title]","1917-04-14","http://newspapers.library.wales/view/4110417/4110418/4/","German+Submarine"
"HOPEFUL NEWS FROM ITHE EAST. -","1916-11-10","http://newspapers.library.wales/view/4169161/4169166/37/","German+Submarine"
"IINHUMAN BARBARITIES OF !.THE ENEMY. I","1915-05-14","http://newspapers.library.wales/view/4130090/4130095/22/","German+Submarine"
"I .BRITAINT$ - CASUALTIES ITHROUGH THE WAR.","1915-06-11","http://newspapers.library.wales/view/4130126/4130131/31/","German+Submarine"
"TENACIOUS RESISTANCE , OF THE RUSSIANS. I-","1915-07-30","http://newspapers.library.wales/view/4130189/4130194/18/","German+Submarine"
"IMPORTANT GAINS BY THE ALLIES IN FRANCE AND FLANDERS.","1917-10-12","http://newspapers.library.wales/view/4130756/4130761/27/","German+Submarine"
"DON&apos;T FORGET YOUR DUTY TO THE WAR LOAN TO-DAY.","1917-02-16","http://newspapers.library.wales/view/4130450/4130455/28/","German+Submarine"
"GERMANY RESORTS TO DESPERATION.","1917-02-09","http://newspapers.library.wales/view/4130441/4130446/26/","German+Submarine"
".GERMANY .VIA THE BALKANS ?","1916-08-25","http://newspapers.library.wales/view/4169062/4169067/23/","German+Submarine"
"CORRESrONDENCK.","1917-08-10","http://newspapers.library.wales/view/4130675/4130680/19/","German+Submarine"
"CAPTURE- BSAT.","1916-07-29","http://newspapers.library.wales/view/4092921/4092923/23/","German+Submarine"
"j War Jottings.","1918-04-26","http://newspapers.library.wales/view/3679061/3679064/30/","German+Submarine"
"&apos;.-HITES IF TItE WEEK","1915-07-02","http://newspapers.library.wales/view/3678735/3678739/37/","German+Submarine"
"THE WAR.","1917-05-04","http://newspapers.library.wales/view/3690430/3690433/21/","German+Submarine"
"A SHEAF OF WAR STORIES.  .","1918-10-12","http://newspapers.library.wales/view/3679204/3679205/5/","German+Submarine"
"THE WAR.","1916-04-21","http://newspapers.library.wales/view/3689962/3689967/46/","German+Submarine"
"U-BOAT PIRACY","1917-03-24","http://newspapers.library.wales/view/4115524/4115528/132/","German+Submarine"
"THE WAR.","1916-08-04","http://newspapers.library.wales/view/3690091/3690097/51/","German+Submarine"
"Bras Nodion.","1915-03-19","http://newspapers.library.wales/view/3687631/3687645/27/","German+Submarine"
"----.-------------&quote;Morfa.&quote;  .__.,-i","1917-07-13","http://newspapers.library.wales/view/3688772/3688774/4/","German+Submarine"
"A SHEAF OF WAR STORIES.","1918-10-12","http://newspapers.library.wales/view/3859306/3859307/5/","German+Submarine"
"MIDSHIPMAN KIDSTON&apos;S STORY.","1914-10-01","http://newspapers.library.wales/view/3857380/3857382/9/","German+Submarine"
"--BRECONSHIRE WAR ITEMS. I","1914-11-12","http://newspapers.library.wales/view/3857410/3857413/32/","German+Submarine"
"By the Way.","1915-08-20","http://newspapers.library.wales/view/3585325/3585328/23/","German+Submarine"
"By the Way.","1915-09-24","http://newspapers.library.wales/view/3585350/3585353/15/","German+Submarine"
"The Sinking of the Lusitania.","1915-05-12","http://newspapers.library.wales/view/4118502/4118505/17/","German+Submarine"
"NEWS IN A NUTSHELL  -","1918-04-10","http://newspapers.library.wales/view/3457261/3457262/31/","German+Submarine"
"- Liner Torpedoed off Pemprokeshire Coast.","1915-04-02","http://newspapers.library.wales/view/3585225/3585228/25/","German+Submarine"
"[No title]","1917-10-27","http://newspapers.library.wales/view/4123516/4123518/35/","German+Submarine"
"Oin: LONDON LETTER. OUR LONDN LETTER. I","1916-11-03","http://newspapers.library.wales/view/4121965/4121967/2/","German+Submarine"
"I NOTES ON NEWS. 1 I","1915-04-30","http://newspapers.library.wales/view/4121254/4121257/17/","German+Submarine"
"? I --&quote; .? War and Politics.&quote;!","1916-04-20","http://newspapers.library.wales/view/4094103/4094105/10/","German+Submarine"
"EAT LESS BREAD.I","1917-04-13","http://newspapers.library.wales/view/4122172/4122176/41/","German+Submarine"
"THE FOOD CRISIS.","1917-04-20","http://newspapers.library.wales/view/4122181/4122185/67/","German+Submarine"
"%.------..... War and -Politics.I","1915-11-18","http://newspapers.library.wales/view/4093905/4093907/12/","German+Submarine"
"A SHEAF OF WAR STORIES.","1918-10-12","http://newspapers.library.wales/view/4124855/4124856/5/","German+Submarine"
"CLUB WINDOW.","1916-12-15","http://newspapers.library.wales/view/4122019/4122026/123/","German+Submarine"
"| IN LIGHTER VEIN.I","1916-12-29","http://newspapers.library.wales/view/4122037/4122039/5/","German+Submarine"
"MR. BALFOUR ON THE SUB-I MARINE FAILURE.","1915-09-10","http://newspapers.library.wales/view/4121425/4121428/28/","German+Submarine"
"CLUB WINDOW. „ I 1 CLUB nmowó_-i","1918-09-06","http://newspapers.library.wales/view/4124792/4124794/7/","German+Submarine"
"War and Politics. I","1915-05-20","http://newspapers.library.wales/view/4093671/4093673/7/","German+Submarine"
"t BOOKS AND MAGAZINES.","1917-01-19","http://newspapers.library.wales/view/4122064/4122067/46/","German+Submarine"
"- - - - War and Politics. 1","1916-05-18","http://newspapers.library.wales/view/4094139/4094141/11/","German+Submarine"
"INUIiSES AND DOCTORS AMONG k VICTIMS.;","1918-07-05","http://newspapers.library.wales/view/4124705/4124711/65/","German+Submarine"
"NOTES ON NEWS.","1915-07-23","http://newspapers.library.wales/view/4121362/4121365/24/","German+Submarine"
"NOTES ON NEWS.I - &apos;","1918-07-05","http://newspapers.library.wales/view/4124705/4124712/87/","German+Submarine"
"I NOTES ON NEWS. ]","1915-07-30","http://newspapers.library.wales/view/4121371/4121374/22/","German+Submarine"
"!The Use of Submarines.|","1914-09-25","http://newspapers.library.wales/view/4120975/4120980/59/","German+Submarine"
"IIN THE PUBLIC EYE.","1914-10-02","http://newspapers.library.wales/view/4120984/4120990/64/","German+Submarine"
"￼ i ** From All Quarters.? i * * I-¿*","1916-03-17","http://newspapers.library.wales/view/3886487/3886493/92/","German+Submarine"
"I Bob Williams at Bargoed ]","1916-02-05","http://newspapers.library.wales/view/4001225/4001233/67/","German+Submarine"
", BARMOUTH.","1916-04-06","http://newspapers.library.wales/view/4011897/4011900/9/","German+Submarine"
"Beard m the Street.","1917-07-05","http://newspapers.library.wales/view/4013771/4013777/47/","German+Submarine"
".Merthyr.I","1915-03-20","http://newspapers.library.wales/view/4000811/4000816/32/","German+Submarine"
"CWMAMMAN. I","1916-09-14","http://newspapers.library.wales/view/4013493/4013496/23/","German+Submarine"
"I HOLYWELL I","1915-02-18","http://newspapers.library.wales/view/3755293/3755298/35/","German+Submarine"
"Advertising","1916-02-10","http://newspapers.library.wales/view/4013279/4013283/31/","German+Submarine"
"A Memorable Week-end.I","1917-02-09","http://newspapers.library.wales/view/4241448/4241452/27/","German+Submarine"
"THE WAR. »■","1915-12-03","http://newspapers.library.wales/view/4241358/4241365/34/","German+Submarine"
"LOCAL NEWS.I","1918-08-09","http://newspapers.library.wales/view/3887314/3887317/18/","German+Submarine"
"PORTHCAWL WRECK.","1916-02-18","http://newspapers.library.wales/view/3886451/3886456/67/","German+Submarine"
"f; OUR LONDON LETTER.1","1916-08-04","http://newspapers.library.wales/view/4121848/4121854/61/","German+Submarine"
"BANGOR HOUSEHOLDERS I SUMMONED.","1915-07-23","http://newspapers.library.wales/view/4243069/4243071/6/","German+Submarine"
"i PAULUMENT. 1 I—————!","1915-10-22","http://newspapers.library.wales/view/4243186/4243192/68/","German+Submarine"
"r ALONG THE CAMBRIAN COAST j","1917-07-06","http://newspapers.library.wales/view/4243919/4243926/99/","German+Submarine"
"CL YDACHI","1917-08-18","http://newspapers.library.wales/view/3979057/3979062/34/","German+Submarine"
"FROM THEI Editor&apos;s Chaip.","1915-04-10","http://newspapers.library.wales/view/4614506/4614510/32/","German+Submarine"
"NOTES ON NEWS.","1916-04-21","http://newspapers.library.wales/view/4121713/4121716/23/","German+Submarine"
"PETTY OFFICER TELLS HOW THE . GERMANS &quote;HOPPED IT.&quote;","1916-06-16","http://newspapers.library.wales/view/4121785/4121787/20/","German+Submarine"
"MURDER BY TORPEDO I","1915-04-02","http://newspapers.library.wales/view/4121218/4121224/77/","German+Submarine"
"NOTES ON NEWS.","1915-04-09","http://newspapers.library.wales/view/4121227/4121230/15/","German+Submarine"
"TRIUMPH OF BRITISH AIRMEN  -----","1915-02-19","http://newspapers.library.wales/view/3678555/3678563/100/","German+Submarine"
"LINERS SUNK OFF THE SMALLS.","1915-03-31","http://newspapers.library.wales/view/4118472/4118474/6/","German+Submarine"
"KEEPGHiffiFUÜ-1","1914-10-26","http://newspapers.library.wales/view/4097716/4097720/43/","German+Submarine"
"Advertising","1915-04-08","http://newspapers.library.wales/view/4098936/4098940/83/","German+Submarine"
"- - - - IN PARLIAMENT. -..","1915-04-23","http://newspapers.library.wales/view/4099047/4099055/147/","German+Submarine"
"BREAK IMEYITABLE.","1917-02-02","http://newspapers.library.wales/view/4103018/4103019/3/","German+Submarine"
"NitARiNG THE LASTI mww.","1917-02-02","http://newspapers.library.wales/view/4103018/4103020/42/","German+Submarine"
"n &apos; :.. ; &quote; : :;..< ,(¡&apos; &apos;0 &apos; , &quote; , Ail EYFS Olt AI&quote; ERI&quote;CA&quote; , fll&apos;;- ,&apos; . It;j r&quote; c; &apos;.&apos; ; ,&apos;, ,,&apos;&#8230;","1917-02-05","http://newspapers.library.wales/view/4103032/4103033/3/","German+Submarine"
"THE WAR IN 1916. ,,&apos;..I","1916-12-30","http://newspapers.library.wales/view/4102829/4102833/93/","German+Submarine"
"NOTES AND COMMENTS,&apos; .I","1916-05-30","http://newspapers.library.wales/view/4101598/4101600/45/","German+Submarine"
"24 HOURS ID 24 HOURS TOI DECIDE i","1915-10-04","http://newspapers.library.wales/view/4100127/4100130/42/","German+Submarine"
"THE WAR","1915-02-05","http://newspapers.library.wales/view/3412665/3412673/92/","German+Submarine"
"BY DIRECTION OF KITCHENER. -I","1915-03-26","http://newspapers.library.wales/view/4098850/4098854/64/","German+Submarine"
"- - - - - - - -UNDER FALS1 FLAG.Ii","1915-03-30","http://newspapers.library.wales/view/4098879/4098880/17/","German+Submarine"
"Advertising","1915-04-03","http://newspapers.library.wales/view/4098906/4098912/80/","German+Submarine"
"- STAGE km STALLS. -I","1916-02-29","http://newspapers.library.wales/view/4101103/4101109/126/","German+Submarine"
"TWO DISASTERS.","1915-05-28","http://newspapers.library.wales/view/4099299/4099300/11/","German+Submarine"
"IMPERIAL PARLIAMENT-1","1915-10-02","http://newspapers.library.wales/view/4114868/4114872/65/","German+Submarine"
"THE WARI  .","1915-07-16","http://newspapers.library.wales/view/3412872/3412877/52/","German+Submarine"
"-.-----------h_.-__------.------.----.--------------.-------The War","1914-10-23","http://newspapers.library.wales/view/3412527/3412532/39/","German+Submarine"
"I IMPERIAL PARLIAMENT","1915-06-19","http://newspapers.library.wales/view/4114677/4114683/96/","German+Submarine"
"! LUSITANIA IMQUlRV. -00","1915-06-19","http://newspapers.library.wales/view/4114677/4114684/125/","German+Submarine"
"1&apos;.PEACE AT ANY PRICE FOR RUSSIA.","1918-03-01","http://newspapers.library.wales/view/4128921/4128926/25/","German+Submarine"
"IENEMY&apos;S RETROGRESSIVE I PROGRESS! I","1915-09-10","http://newspapers.library.wales/view/4130243/4130248/25/","German+Submarine"
"DAILY NEWS OF THE GREAT EUROPEAN WAR.","1914-10-09","http://newspapers.library.wales/view/4128741/4128746/24/","German+Submarine"
"THE TITANIC STRUGGLE ON LAND AND SEA. /","1914-10-30","http://newspapers.library.wales/view/4128768/4128773/28/","German+Submarine"
".MR8 ITRUNDY&apos;S JOTTINGS. I","1915-03-19","http://newspapers.library.wales/view/4130018/4130023/17/","German+Submarine"
